filename,title,artist,year,lyrics,duration,youtube_id,label,artist_overlap,target,skip_time,no_vocal
real_02963,For Whom the Bell Tolls,Metallica,1984,"[Instrumental Intro]

[Verse 1]
Make his fight on the hill in the early day
Constant chill deep inside
Shouting gun, on they run through the endless grey
On they fight, for their right, yes, but who's to say?
For a hill, men would kill, why? They do not know
Stiffened wounds test their pride
Men of five, still alive through the raging glow
Gone insane from the pain that they surely know

[Chorus]
For whom the bell tolls
Time marches on
For whom the bell tolls

[Verse 2]
Take a look to the sky just before you die
It's the last time you will
Blackened roar, massive roar fills the crumbling sky
Shattered goal fills his soul with a ruthless cry
Stranger now are his eyes to this mystery
Hears the silence so loud
Crack of dawn, all is gone except the will to be
Now they see what will be, blinded eyes to see
[Chorus]
For whom the bell tolls
Time marches on
For whom the bell tolls

[Outro]",240.084,B_HSa1dEL9s,real,,0,0.09846875,False
real_02964,Express Yourself,N.W.A,1988,"[Intro: Dr. Dre & Ice Cube]
Yo, man, it's a lot of brothers out there flakin' and perpetratin' but scared to kick reality
Man, you've been doin' all this dope producing, you ain't had a chance to show 'em what time it is
So what you want me to do? (Express yourself)

[Verse 1: Dr. Dre]
I'm expressing with my full capabilities
And now I'm living in correctional facilities
Cause some don't agree with how I do this
I get straight, meditate like a Buddhist
I'm dropping flavor, my behavior is hereditary
But my technique is very necessary
Blame it on Ice Cube, because he says it gets funky
When you got a subject and a predicate
Add it on a dope beat and that'll make you think
Some suckers just tickle me pink
To my stomach, cause they don't flow like this one
You know what? I won't hesitate to dis one
Or two before I'm through, so don't try to sing this
Some drop science, well I'm dropping English
Even if Yella makes it a cappella
I still express, yo I don't smoke weed or sess
Cause it's known to give a brother brain damage
And brain damage on the mic don't manage nothing
But making a sucker and you equal, don't be another sequel
[Chorus]
Express yourself (Ah, ah, ah yeah, ah yeah, ah yeah, ah yeah)
Express yourself (Smoke, smoke)
Come on and do it (Yeah, kick it over here)
Express yourself (Do it, do it, [?])
Express yourself
Come on and do it

[Verse 2: Dr. Dre]
Now, getting back to the PG
That's program, and it's easy
Dre is back, new jacks are made hollow
Expressing ain't their subject because they like to follow
The words, the style, the trend, the records I spin
Again and again and again, yo, you on the other end
Watch a brother saying dope rhymes with no help
There's no fessing and guessing while I'm expressing myself
It's crazy to see people be
What society wants them to be, but not me
Ruthless is the way to go, they know
Others say rhymes that fail to be original
Or they kill where the hip-hop starts
Forget about the ghetto and rap for the pop charts
Some musicians cuss at home
But scared to use profanity when up on the microphone
Yeah, they want reality but you won't hear none
They rather exaggerate a little fiction
Some say no to drugs and take a stand
But after the show they go looking for the dopeman
Or they ban my group from the radio, hear N.W.A and say ""Hell no!""
But you know it ain't all about wealth as long as you make a note to...
[Chorus]
Express yourself (Yeah, yeah, yeah, [?])
Express yourself
Come on and do it (Yeah, yeah, do it)
Express yourself (Dr. Dre, Dr. Dre in full effect and N.W.A)
Express yourself
Come on and do it
Express yourself

[Verse 3: Dr. Dre]
From the heart cause if you wanna start to move up the chart
Then expression is a big part of it
You ain't efficient when you flow
You ain't swift, moving like a tortoise, full of rigor mortis
There's a little bit more to show
I got rhymes in my mind, embedded like an embryo
Or a lesson, all of 'em expression
And if you start fessing, I got a Smith and Wesson for you
I might ignore your record because it has no bottom
I get loose in the summer, winter, spring and autumn
It's Dre on the mic, getting physical
Doing the job, N.W.A is the lynch mob
Yes, I'm macabre but you know you need this
And the knowledge is growing, just like a fetus
Or a tumor but here's the rumor
Dre is in the neighborhood and he's up to no good
When I start expressing myself, Yella slam it
Cause If I stay funky like this, I'm doing damage
Or I'mma be too hyped and need a straight jacket
I got knowledge and other suckers lack it
So, when you see Dre, a DJ on the mic
Ask what it's like, it's like we getting hype tonight
Cause if I strike, it ain't for your good health
But I won't strike if you just
[Outro]
Express yourself (Yeah, yeah, this record's almost over, almost over, gotta get hyped up)
Express yourself (Do it, do it)
Come on and do it (Do it, do it, do it)
Express yourself (Compton's full of fakes, Compton's full of fakes, yeah)
Express yourself
Come on and do it (Do it, do it, do it)
Express yourself
Come on and do it (That's what she said, what she said)
Come on and do it
Come on and do it",240.084,QG0FFs-m8m8,real,False,0,0.38534375,False
real_02965,Like a Rolling Stone,Bob Dylan,1965,"[Verse 1]
Once upon a time you dressed so fine
Threw the bums a dime in your prime, didn't you?
People call, say ""Beware doll, you're bound to fall""
You thought they were all a-kiddin' you
You used to laugh about
Everybody that was hangin' out
Now you don't talk so loud
Now you don't seem so proud
About having to be scrounging your next meal

[Chorus]
How does it feel?
How does it feel?
To be without a home?
Like a complete unknown?
Like a rolling stone?

[Verse 2]
Aw, you've gone to the finest school all right, Miss Lonely
But ya know ya only used to get juiced in it
Nobody's ever taught ya how to live out on the street
And now you’re gonna have to get used to it
You say you never compromise
With the mystery tramp, but now you realize
He's not selling any alibis
As you stare into the vacuum of his eyes
And say, “Do you want to make a deal?""
[Chorus]
How does it feel?
How does it feel?
To be on your own
With no direction home
A complete unknown
Like a rolling stone?

[Verse 3]
Aw, you never turned around to see the frowns
On the jugglers and the clowns when they all did tricks for you
Never understood that it ain't no good
You shouldn't let other people get your kicks for you
You used to ride on a chrome horse with your diplomat
Who carried on his shoulder a Siamese cat
Ain't it hard when you discover that
He really wasn't where it's at
After he took from you everything he could steal?

[Chorus]
How does it feel?
How does it feel?
To hang on your own
With no direction home
Like a complete unknown
Like a rolling stone?
[Verse 4]
Aw, princess on the steeple and all the pretty people
They're all drinkin', thinkin' that they got it made
Exchangin' all precious gifts
But you'd better take your diamond ring, ya better pawn it, babe
You used to be so amused
At Napoleon in rags and the language that he used
Go to him now, he calls ya, ya can't refuse
When ya ain't got nothin', you got nothin' to lose
You're invisible now, ya got no secrets to conceal

[Chorus]
How does it feel?
Aw, how does it feel?
To be on your own
With no direction home
Like a complete unknown
Like a rolling stone?",240.084,syNLBJ_Lq9E,real,True,0,10.98284375,False
real_02967,How to disappear,Lana Del Rey,2019,"[Verse 1]
John met me down on the boulevard
Cry on his shoulder 'cause life is hard
The waves came in over my head
What you been up to, my baby?
Haven't seen you 'round here lately
All of the guys tell me lies, but you don't
You just crack another beer
And pretend that you're still here

[Chorus]
This is how to disappear
This is how to disappear

[Verse 2]
Joe met me down at the training yard
Cuts on his face 'cause he fought too hard
I know he's in over his head
But I love that man like nobody can
He moves mountains and pounds them to ground again
I watched the guys getting high as they fight
For the things that they hold dear
To forget the things they fear
[Chorus]
This is how to disappear
This is how to disappear

[Guitar Solo]

[Verse 3]
Now it's been years since I left New York
I've got a kid and two cats in the yard
The California sun and the movie stars
I watch the skies getting light as I write
As I think about those years
As I whisper in your ear

[Outro]
I'm always going to be right here
No one's going anywhere",228.168,WU_EGJOQ69o,real,,0,12.92346875,False
real_02968,In the Party,Flo Milli,2019,"[Intro]
(La, la, la, la, la, la) Flo Milli shit
(La, la, la, la, la, la) Bitch, I'm from Alabama (RaeSam on the beat!)

[Chorus]
(La, la, la, la, la, la) Yeah, bitch, I got your man
(La, la, la, la, la, la) Since you bad, ho, come catch him if you can

[Refrain]
Flo Milli shit, ho
Flo Milli shit

[Verse 1]
Yeah, dicks up when I step up in the party (Hey)
Yo' main dude wanna feel on my body (He do)
And if I take I him, bitch, I won't say I'm sorry (Hell nah)
I do what I want,  don't report to nobody (Huh)
I'm a bad bitch (Huh)
Don't let 'em tell you that I'm average (What)
Ex dude mad 'cause he can't have it (Yeah, yeah, yeah)
He think I miss him, don't want him a tad bit (Fuck him)
If he take a hit of this I know he addicted (Hello)
I'm a boss so he ain't no assistance
I think he like the fact that I'm gifted
I just do me, I don't need no permission (I do what I want)
A bad bitch with no morals, I'm sinning (Yeah, yeah)
Lord forgive me, you know my intentions (Please)
Family don't like the way that I'm living
But they didn't raise me, so fuck they opinion
Yeah, he gon' off the Perc, now he raising his meat
I don't think that's a nigga that you wanna keep (Huh, what?)
'Cause he give me brain like every other week (He do)
I smoked all his weed and I told him to leave (Goodbye)
Use him for his money that's all that I need (Yeah, yeah)
When I see him in public I don't even speak
And if he ask to fuck, I'ma charge him a fee (Money)
Baby, you outta luck if he coming with me
[Chorus]
(La, la, la, la, la, la) Yeah, bitch, I got your man
(La, la, la, la, la, la) Since you bad, ho, come catch him if you can
(La, la, la, la, la, la) Yeah, bitch, I got your man
(La, la, la, la, la, la) Since you bad, ho, come catch him if you can

[Refrain]
Flo Milli shit, ho
Flo Milli shit

[Verse 2]
I— I— It's a bad bitch with a tat
Her ass fat, throw it back (Go, go)
They be like, ""Flo Milli? Who is that? (What)
I mean, who else gone come with it back to back? (Nobody)
Making hits in my sleep like a heart attack (Yeah)
Yeah, lil' ho get into that (What)
I just woke up and I broke the internet (Oh my God)
I won't beef with you hoes on the internet
Pass the gun to my bro, he gon' handle that
Shoot at the crib where yo' mammy at, we fuck around leave her handicapped
Play with my dog, I'ma interact (Yeah)
You niggas pussy like kitty cat (Bye)
And we don't give a damn if you trying to hit back
I could make you madder, you need to relax
I'm a dog but I treat a nigga like my pet
He gon' doggy paddle 'cause he know I get wet
And he trip 'cause I never respond to his text (Huh)
That nigga ain't good for nothing but some head (Bitch)
It's a whole lotta dicks in this party
AK-47 'bout to catch a body, yeah
He got two dicks in the party
My nigga 'bout to catch a body, yeah
[Refrain]
Flo Milli shit, ho
Flo Milli shit

[Chorus]
(La, la, la, la, la, la) Yeah, bitch, I got your man
(La, la, la, la, la, la) Since you bad, ho, come catch him if you can
(La, la, la, la, la, la) Yeah, bitch, I got your man
(La, la, la, la, la, la) Since you bad, ho, come catch him if you can",137.448,TpD1JRN5TDo,real,,0,17.51346875,False
real_02969,No Problem,Tokyo Jetz,2018,"[Chorus]
Like let me get him
Need no nigga for no paper
Can you holla?
Nigga, I don't need yo problems, nah, fuck that
You prolly got a bitch, come wit' a kid
Come wit' a ring, come wit' a crib
And I ain’t got no time to chill wit no pussy
Like let me get him
Need no nigga for no paper
Can you holla?
Nigga, I don’t need yo problems, nah, fuck that
You prolly got a bitch, come wit' a kid
Come wit' a ring, come wit' a crib
And I ain't got no time to chill wit' no pussy

[Verse 1]
I can't be fuckin wit' no niggas
That be fuckin wit' no bitch
'Cause my pussy way too good to let you put it in yo mix
Wit' yo messy ass BM
In my DM
Steady reaching bitch, you tweakin'
Goin' live end that shit
Bitch, go inside
Call yo nigga, set him straight
Bitch, you can't put me in my place
You ain't even on my level
This like dancin' wit' the devil
He ain't tell me shit about you ole stupid ass (Stupid ass)
I see you lurking on fake pages ole groupie ass (Ole groupie ass)
Please don't make me hurt yo feelings
Don't come at me as a woman
Bitch, don’t put me in yo business
Give no fuck about yo children
Split that pussy nigga lip
Kick him out hoe, make a move
Cause bitch I ain't for playing games
But I ain't never played to lose
[Chorus]
Like let me get him
Need no nigga for no paper
Can you holla?
Nigga, I don't need yo problems, nah, fuck that
You prolly got a bitch, come wit' a kid
Come wit' a ring, come wit' a crib
And I ain't got no time to chill wit' no pussy
Like let me get him
Need no nigga for no paper
Can you holla?
Nigga, I don’t need yo problems, nah, fuck that
You prolly got a bitch, come wit' a kid
Come wit' a ring, come wit' a crib
And I ain't got no time to chill wit' no pussy

[Verse 2]
Aye picture this
We outta town
We took a trip 'cause we was bored
We on the phone late night
He tryna tell me he in love
Bitch, he tryna meet my momma
I done let him 'round lil' Aiden
Pussy nigga met my daddy
He want me to have his baby, nah, fuck that
Swear he ain't got no bitch
But she all on Facebook
She posting pictures wit' his jits
And I just blocked his number
He keep callin' back to back
Hoe, I just did you a favor
How you actin' like you mad, dizzy bitch
I shoulda just been petty
Picked up like we busy, bitch
Goddamn, you aggravating
Leave me alone
I sent his dog ass home
And you love his dog ass
She like this where he belong
Bitch, you dumber than I thought (Than I thought)
[Chorus]
Like let me get him
Need no nigga for no paper
Can you holla?
Nigga, I don't need yo problems, nah, fuck that
You prolly got a bitch, come wit' a kid
Come wit' a ring, come wit' a crib
And I ain't got no time to chill wit' no pussy
Like let me get him
Need no nigga for no paper
Can you holla?
Nigga, I don’t need yo problems, nah, fuck that
You prolly got a bitch, come wit' a kid
Come wit' a ring, come wit' a crib
And I ain't got no time to chill wit' no pussy",167.94,aVMktA6HwmY,real,False,0,25.47846875,False
real_02970,About a Girl,Nirvana,1989,"[Spoken Intro]

[Verse 1]
I need an easy friend
I do, with an ear to lend
I do think you fit this shoe
I do, but you have a clue

[Chorus]
I'll take advantage while
You hang me out to dry
But I can't see you every night
Free (I do)

[Verse 2]
I'm standing in your line
I do hope you have the time
I do pick a number too
I do keep a date with you

[Chorus]
I'll take advantage while
You hang me out to dry
But I can't see you every night
Free
[Guitar Solo]

[Verse 3]
I need an easy friend
I do, with an ear to lend
I do think you fit this shoe
I do, but you have a clue

[Chorus]
I'll take advantage while
You hang me out to dry
But I can't see you every night
No, I can't see you every night
Free

[Outro]
I do
I do
I do
I do",168.264,JIx2H-plXdU,real,,0,28.21221875,False
real_02971,Against All Odds,2Pac,1996,"[Intro]
To my niggas that went out in line on duty
21-gun salute! One love, one thug, one nation
(Let’s get down, let’s do this!)
21-gun salute! (Come on, yeah, let’s do this!)
21-gun salute!  (Come on, come on, let’s do this!)
All the time I be…

[Hook]
Hopin' my true motherfuckers know
This be the realest shit I ever wrote
Against all odds, up in the studio gettin' blowed
To the truest shit I ever spoke

[Verse 1]
21-gun salute, dressed in fatigues, black jeans and boots
I just appeared in the crowd, all you seen was troops
This little nigga named Nas think he live like me
Talking 'bout he left the hospital, took five like me
You live in fantasies, nigga, I reject your deposit
We shook Dre punk ass, now he out of the closet
Mobb Deep wonder why a nigga blowed 'em out
Next time grown folks talking, nigga close your mouth!
Peep me, I take this war shit deeply
Done seen too many real players fall
To let these bitch niggas beat me
Puffy, let's be honest: you a punk or you will see me with gloves?
Remember that shit you said to Vibe about me bein' a thug?
And you can tell the people you roll with whatever you want
But you and I know what's goin' on
Payback, I knew you bitch niggas from way back
Witness me strapped with MAC's, knew I wouldn't play that
All you old rappers tryin' to advance
It's all over now, take it like a man
Niggas lookin' like Larry Holmes (look at De La Soul!)
Flabby and sick
Tryin' to player hate on my shit, you eat a fat dick
Let it be known, this is how you made me
Lovin' how I got you niggas crazy
[Hook]
Against all odds, hopin' my thug motherfuckers know
This be the realest shit I ever wrote
Against all odds, up in the studio, gettin' blowed
To the truest shit I ever spoke
Against all odds, hopin' my true motherfuckers know
This be the realest shit I ever wrote

[Verse 2]
I heard he was light-skinned, stocky, with a Haitian accent
Jewelry, fast cars and he's known for flashin'
Listen while I take you back and lace this rap
A real live tale about a snitch named Haitian Jack
Knew he was workin' for the feds
Same crime, different trials, nigga, picture what he said
And did I mention?
Promised to payback, Jimmy Henchman, in due time
I know you bitch niggas is listenin', the world is mine
Set me up, wet me up, niggas stuck me up
Heard the guns bust, but you tricks never shut me up
Touch one of mine, on everything I love
I'll destroy everything you touch
Play the game, nigga; all out warfare, eye for eye
Last words to a bitch nigga: ""Why you lie?""
Now you gotta watch your back, now watch your front
Here we come, gunshots to Tut, now you stuck
Fuck the rap game, nigga, this M.O.B
So believe me, we enemies, I go against all odds
[Hook]
I'm hopin' my true motherfuckers know
This be the realest shit I ever wrote
Against all odds, up in the studio, gettin' blowed
To the truest shit I ever spoke
I'm hopin' my true motherfuckers know
This be the realest shit I ever wrote; against all odds

[Verse 3]
Puffy gettin' bribed like a bitch, to hide that fact
He did some shit he shouldn't have did, so we ridin' for that
And that nigga that was down for me, restin' dead
Switched sides, guess his new friends wanted him dead
Probably be murdered for the shit that I said
I bring the real, be a legend, breathin' or dead
Lord, listen to me, God don't like ugly, it was written
Ayo, Nas, your whole damn style is bitten
You heard my melody (This nigga sounds like Rakim!)
Read about my life in the papers
All my run-ins with authorities, felonious capers
Now you wanna live my life
So what's a ""chazzer,"" Nas? Niggas that don't rhyme right
You've seen too many movies
Load 'em up against the wall, close his eyes
Since you lie you die — goodbye!
Let the real live niggas hear the truth from me
What would you do if you was me? Nigga
[Hook]
Hopin' my true motherfuckers know
This be the realest shit I ever wrote
Against all odds, up in the studio gettin' blowed
To the truest shit I ever spoke
Against all odds, hopin' my true motherfuckers know
This be the realest shit I ever wrote
Against all odds, up in the studio gettin' blowed
To the truest shit I ever spoke; against all odds

[Outro]
21-gun salute, one love to my true thug niggas
(Outlaw! Outlaw! Outlaw!)
21-gun salute to my niggas that die in the line of duty
Representin' to the fullest, bein' soldiers with military minds
That play the rules of the game, 21-gun salute
I salute you, my niggas, stay strong
I ride for you, I rhyme for you, I roll for you, it's all for you
To all you bitch-made niggas, I'm comin' for you
Against all odds, I don't care who the fuck you is
You touch me, I'm at you
I know you motherfuckers didn't think I forgot
Hell nah, I ain't forgot, nigga
I just remember what you told me
You said don't go to war unless I got my money right
I got my money right now, now I want war",240.084,sZKiMu4QUfY,real,,0,23.67284375,False
real_02972,Me You,Russ,2017,"[Intro]
Yeah, yeah, there's a difference
Oh yeah, there's a difference
Oh, yeah, there's a difference, yeah
There's a difference, yeah, yeah
Yeah, yeah, yeah

[Chorus]
Me, got it out the mud, they respect that
Me, always spread the love when I get back
You, got your hand out, that's a bitch move
You, always complaining like a bitch do
Me, still right here with who I came with
Me, self-made, my circles on the same shit
You, got a different crew every weekend
You, don't want it that bad, keep sleeping

[Verse 1]
Yeah, you wished for it, me, I worked for it
Everyone passed on me like Kurt Warner
Search warrant needed, your career went missin'
This ain't overnight, this is year ten visions
Peers listen and they know that I'm up next
That's your girl? Why she do whatever Russ says?
Success is somethin' that I'm blessed with mentally (yeah)
I got plaques for my raps and my melodies
Can't forget about the beats too, I'm the best kept secret
Real shit or fake shit, pledge your allegiance
I was off for so long, now I'm on though
Bitch, I'm talkin', don't you interrupt this god flow
Thank you to anyone who ever slammed the door on me
Because of you, I did it myself, so it means more to me
Did so many free shows and now they can't afford the fee
No one gave a fuck and now the whole world's recordin' me, yeah
[Chorus]
Me, got it out the mud, they respect that
Me, always spread the love when I get back
You, got your hand out, that's a bitch move
You, always complaining like a bitch do
Me, still right here with who I came with
Me, self-made, my circles on the same shit
You, got a different crew every weekend
You, don't want it that bad, keep sleeping

[Verse 2]
Lately, I been tryna minimize all my stresses
Seven figures when they tax me, that's a blessin'
Diss me, I'ma diss you back on a hit song
PDs love me worldwide, you'll get shit on
Get it on your own or I can't respect it
See me in person, don't call, don't text it
Show a lot of love to my people, I don't post it
Y'all don't gotta know, just as long as they know it (yeah)
Despite your efforts, I'm here and I always will be
No rap name to hide behind, this the real me
Before the plaques, I was certified
I do business, I keep my income diversified
I counted 35 thousand with my family last night
And another 35 before this verse
I be layin' wide awake up in my thoughts at night like
""Goddamn, motherfucker, this worked""
[Chorus]
Me, got it out the mud, they respect that
Me, always spread the love when I get back
You, got your hand out, that's a bitch move
You, always complaining like a bitch do
Me, still right here with who I came with
Me, self-made, my circles on the same shit
You, got a new crew every weekend
You, don't want it that bad, keep sleeping",173.844,fxholGJ6vJA,real,,0,8.29971875,False
real_02973,FOOLS,Troye Sivan,2015,"[Verse 1]
I am tired of this place, I hope people change
I need time to replace what I gave away
And my hopes, they are high, I must keep them small
Though I try to resist I still want it all

[Pre-Chorus]
I see swimming pools and living rooms and aeroplanes
I see a little house on the hill and children’s names
I see quiet nights poured over ice and Tanqueray
But everything is shattering and it’s my mistake

[Chorus]
Only fools fall for you, only fools
Only fools do what I do, only fools fall
Only fools fall for you, only fools
Only fools do what I do, only fools fall

[Verse 2]
Oh, our lives don’t collide, I’m aware of this
We've got differences and impulses and your obsession with
The little things you like stick, and I like aerosol
I don’t give a fuck, I'm not giving up, I still want it all
[Chorus]
Only fools fall for you, only fools
Only fools do what I do, only fools fall
Only fools fall for you, only fools
Only fools do what I do, only fools fall

[Pre-Chorus]
I see swimming pools and living rooms and aeroplanes
I see a little house on the hill and children’s names
I see quiet nights poured over ice and Tanqueray
But everything is shattering and it’s my mistake

[Chorus]
Only fools fall for you, only fools fall
Only fools do what I do, only fools fall
Only fools fall for you, only fools fall
Only fools do what I do, only fools fall

[Bridge]
Only fools fall for you (only fools)
Only fools do what I do (only fools)
Only fools fall for you (only fools)
Only fools do what I do, only fools fall

[Outro]
(Only fools)
(Only fools)
(Only fools)
(Only fools)",221.652,vfD96yRT8cs,real,,0,10.44284375,False
real_02974,Immortals,Fall Out Boy,2014,"[Verse 1]
They say we are what we are, but we don’t have to be
I’m bad behavior but I do it in the best way
I’ll be the watcher (watcher) of the eternal flame
I’ll be the guard dog of all your fever dreams

[Pre-Chorus]
Oh, I am the sand in the bottom half of the hourglass, glass, glass
Oh, I try to picture me without you, but I can’t

[Chorus]
'Cause we could be immortals, immortals
Just not for long, for long
And live with me forever now, pull the blackout curtains down
Just not for long, for long

[Post-Chorus]
We could be immor—immortals, immor—immortals
Immor—immortals, immor—immortals, immortals

[Verse 2]
Sometimes the only payoff for having any faith
Is when it’s tested again and again every day
I’m still comparing your past to my future
It might be your wound, but they’re my sutures
[Pre-Chorus]
Oh, I am the sand in the bottom half of the hourglass, glass, glass
Oh, I try to picture me without you, but I can’t

[Chorus]
Cause we could be immortals, immortals
Just not for long, for long
And live with me forever now, pull the blackout curtains down
Just not for long, for long

[Post-Chorus]
We could be immor—immortals, immor—immortals, immortals

[Bridge]
And live with me forever now
Pull the blackout curtains down

[Chorus]
We could be immortals, immortals
Just not for long, for long

[Post-Chorus]
We could be immor—immortals, immor—immortals
Immor—immortals, immor—immortals, immortals",195.12,PHn5Q7hCjxw,real,,0,13.66596875,False
real_02975,TAlk tO Me,Tory Lanez & Rich The Kid,2018,"[Intro: Tory Lanez]
Alright, cool
Got it on smash
(Yeah) Yeah

[Chorus: Tory Lanez]
Talk to me, baby (Talk)
You's a prissy little missy, baby
I got one night for you, baby (Yeah)
And so hop out the clothes, let 'em drop to the floor
I want you to talk to me, baby (Talk)
You's a prissy little missy, baby
I got one night for you, baby (Yeah)
And so hop out the clothes, let 'em drop to the floor, oh

[Verse 1: Tory Lanez]
Talk to me, baby (Talk)
Work it, take the shift off for me, baby (Alright)
I drive the whip you bought for me, baby (Brr)
You know I got a lotta opps on me, baby
I whip around the corner in the whip (Whip)
Shout out Rafaello, man I love the drip, drip (Drip, drip)
80 pointers on my wrist (Ooh)
I'm hella rich and I love to talk shit, so
[Chorus: Tory Lanez]
Talk to me, baby (Talk)
You's a prissy little missy, baby
I got one night for you, baby (Yeah)
And so hop out the clothes, let 'em drop to the floor
I want you to talk to me, baby (Talk)
You's a prissy little missy, baby
I got one night for you, baby (Yeah)
And so hop out the clothes, let 'em drop to the floor, oh

[Post-Chorus: Tory Lanez]
Let her go, go, go, go (Yeah)
Go, go, go, go (What?)
Girl, I'll race you to the floor, tell her go
Tell the crew, I got money, I'm the one you wanna know

[Verse 2: Rich The Kid]
Yeah, yeah, yeah, yeah
I can make that pussy talk back (What?)
I can spoil you wit' these big racks (Racks)
She got good head (Head) and she eat her cornbread (Cornbread)
The Wraith red, Ben Frank, my friends dead (Yeah)
I don't wanna miss it, all of the money, I don't wanna kiss you
The pussy official, I fuck her one time and her face in a pillow
It's a one night ting, my diamonds fighting
This not no Breitling, that pussy biting
I tell her to talk to me (Talk to me)
The plug gon' walk with me (Plug)
Ooh, she bougie, she busy (Busy)
Fuck it, might buy her a Bentley (Bentley, fuck it)
Go (Go), go to the floor and pick up (And pick up)
She callin' my phone, might pick up (Brr)
She too bad, I might miss her (Rich)
[Chorus: Tory Lanez]
Talk to me, baby (Talk)
You's a prissy little missy, baby
I got one night for you, baby (Yeah)
And so hop out the clothes, let 'em drop to the floor
I want you to talk to me, baby (Talk)
You's a prissy little missy, baby
I got one night for you, baby (Yeah)
And so hop out the clothes, let 'em drop to the floor, oh

[Post-Chorus: Tory Lanez]
Let her go, go, go, go (Yeah)
Go, go, go, go
Girl, I'll race you to the floor, tell her go
Tell the crew, I got money, I'm the one you wanna know",195.624,v-KX9i3EB3g,real,False,0,5.36346875,False
real_02976,Can I Be Him,James Arthur,2016,"[Verse 1]
You walked into the room
And now my heart's been stolen
You took me back in time to when I was unbroken
Now you're all I want
And I knew it from the very first moment
'Cause a light came on when I heard that song
And I want you to sing it again

[Chorus]
I swear that every word you sing
You wrote them for me
Like it was a private show
But I know you never saw me
When the lights come on and I'm on my own
Will you be there to sing it again?
Could I be the one you talk about in all your stories?
Can I be him?

[Verse 2]
I heard there was someone but I know he don't deserve you
If you were mine I'd never let anyone hurt you
I wanna dry those tears, kiss those lips
It's all that I've been thinking about
'Cause a light came on when I heard that song
And I want you to sing it again
[Chorus]
I swear that every word you sing
You wrote them for me
Like it was a private show
But I know you never saw me
When the lights come on and I'm on my own
Will you be there to sing it again?
Could I be the one you talk about in all your stories?

[Bridge]
Can I be the one?
Can I be the one?
Can I be the one?
Oh, can I, can I be him?

[Refrain]
Won't you sing it again
Oh, when you sing it again
Can I be him
Won't you sing it again
Oh, when you sing it again
Can I be him?

[Chorus]
I swear that every word you sang
You wrote them for me
Like it was a private show
But I know you never saw me
When the lights come on and I'm on my own
Will you be there, will you be there
Can I be the one you talk about in all your stories
Can I be him
Can I be him
Can I be him
Can I be him",240.084,L3dPK8tDn6g,real,,0,13.04159375,False
real_02978,Who Hurt You?,Daniel Caesar,2018,"[Verse 1: Daniel Caesar]
Take me back to Georgia, back to Atlanta
Funny how present turns past
I might fly Priscilla out just for 'Bana
So mesmerized by that ass
The way she moves it I can tell that she loves me
Nigga can't help but to touch
Smack it 'round a bit then sip on some bubbly
Hope I'm not doing too much

[Refrain: Daniel Caesar]
Strange new addictions picked up on the road
Changed my opinions and changed up my flows
Changed my approach, no more loving these hoes
And when it rains it pours, yeah

[Pre-Chorus: Daniel Caesar]
You make me feel so primal and
That's what I am, I'm just a man

[Chorus: Daniel Caesar & T-Pain]
Take that pussy, drop it in my lap
I love it when you move like that
Now turn around and throw it back, it back, it back (I'm just a man)
Oh-no-no-no-no-oh-oh
[Verse 2: T-Pain & Daniel Caesar with T-Pain]
Strippers out in Vegas, New Orleans too
Booties just don't shake like Priscilla's do
Follies on a Tuesday, not one but two
Not one stack or two
Look at all the cash I blew
Strippers out in Vegas, New Orleans too
Booties just don't shake like Priscilla's do
Follies on a Tuesday, not one but two
Not one stack or two
Look at all the cash I blew

[Refrain: Daniel Caesar, T-Pain, & Both]
Strange new addictions picked up on the road (Oh, up on the road)
Changed my opinions and changed up my flows (Oh, up my flows)
Changed my approach, no more loving these hoes (Changed my approach, loving these hoes)
And when it rains it pours, yeah

[Pre-Chorus: Daniel Caesar]
You make me feel, yes, so primal and
That's what I am, I'm just a man

[Chorus: Daniel Caesar]
Take that pussy, drop it in my lap
I love it when you move like that
Now turn around and throw it back, it back, it back",232.056,D8Y8WOck8GA,real,,0,19.36971875,False
