Language,Model,Platform,Singer,Title,Url,SingFake_Set,Bonafide Or Deepfake,Created At,is_test_A,is_test_B
Mandarin,,,Hebe_Tien,田馥甄 Hebe Tien [ TO HEBE ] Official Music Video,https://www.youtube.com/watch?v=Y-l8vok_tUE,Training,bonafide,,False,False
Mandarin,,,Hebe_Tien,【官方MV】田馥甄-先知,https://www.bilibili.com/video/BV17V411U7hE/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,Training,bonafide,,False,False
Mandarin,,,Hebe_Tien,懸日,https://www.bilibili.com/video/BV1ja4y147Wr?p=20,Training,bonafide,,False,False
Mandarin,,,Hebe_Tien,終身大事,https://www.bilibili.com/video/BV1ja4y147Wr?p=21,Training,bonafide,,False,False
Mandarin,,,Hebe_Tien,田馥甄 Hebe Tien [還是要幸福 Still in Happiness] Official MV,https://www.youtube.com/watch?v=1CcQDuuhdXA,Training,bonafide,,False,False
Mandarin,,,Hebe_Tien,【4K珍藏】田馥甄《小幸运》我的少女时代版！,https://www.bilibili.com/video/BV1QL4y1t7z4/?spm_id_from=333.337.search-card.all.click&vd_source=6773a02315422cd9e9d1490e5baec619,Training,bonafide,,False,False
Mandarin,,,Hebe_Tien,【官方MV】田馥甄-皆可,https://www.bilibili.com/video/BV1az4y1f7jz/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,Training,bonafide,,False,False
Mandarin,,,Hebe_Tien,HEBE TIEN 田馥甄 [你就不要想起我 You Better Not Think About Me] Official MV HD,https://www.youtube.com/watch?v=GsKbnsUN2RE,Training,bonafide,,False,False
Cantonese,unknown,youtube,Hins_Cheung,【AI张敬轩】《必杀技》cover.古巨基 一讲起你已经 等于再杀死我 - YouTube,https://www.youtube.com/watch?v=nrPbvC4ddjo,,deepfake,1702689683269.0,False,False
Cantonese,unknown,,Hins_Cheung,【AI张敬轩】《ABC君》cover.方力申 我未衬 再努力也挡不住竞争不用吻 我怎都不似尊贵又勇敢但我极明白我 实在没法抽身爱下个你盼望到出年便结婚,https://www.bilibili.com/video/BV1q24y1N7Xf/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Cantonese,unknown,youtube,Hins_Cheung,【AI音乐】AI张敬轩【大哥】纯享版高品质（持续更新）cover.卫兰 - YouTube,https://www.youtube.com/watch?v=FhvAqcgtTLE&list=PLU9IfQaxnUfVECqy6qqzRigDjyefyO_Sn&index=10,,deepfake,1701322176048.0,False,False
Cantonese,unknown,youtube,Hins_Cheung,【AI音乐】AI张敬轩【献世】纯享版高品质（持续更新）cover.陈小春 - YouTube,https://www.youtube.com/watch?v=IUMIWgsS2HM&list=PLU9IfQaxnUfVECqy6qqzRigDjyefyO_Sn&index=11,,deepfake,1701322195185.0,False,False
Cantonese,unknown,youtube,Hins_Cheung,【AI音乐】AI张敬轩【下一站天后】纯享版高品质（持续更新）cover.Twins - YouTube,https://www.youtube.com/watch?v=IMhdPuf0To4&list=PLU9IfQaxnUfVECqy6qqzRigDjyefyO_Sn&index=12,,deepfake,1701322233998.0,False,False
Cantonese,unknown,youtube,Hins_Cheung,【AI音乐】AI张敬轩【街灯晚餐】纯享版高品质（持续更新）cover.卫兰 - YouTube,https://www.youtube.com/watch?v=giKGcyRNKiw&list=PLU9IfQaxnUfVECqy6qqzRigDjyefyO_Sn&index=13,,deepfake,1701322248846.0,False,False
Cantonese,,,Hins_Cheung,張敬軒 Hins Cheung《空手而來》 (Empty Hands) [Official MV],https://www.youtube.com/watch?v=DiiUBW2piwA&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=8,Training,bonafide,,False,False
Cantonese,,,Hins_Cheung,張敬軒 Hins Cheung《潛水》(Diving) [Lyric MV],https://www.youtube.com/watch?v=ROAWR-YqcFY&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=17,Training,bonafide,,False,False
Cantonese,,,Hins_Cheung,張敬軒 Hins Cheung《囍帖街》[Official MV],https://www.youtube.com/watch?v=m_qsJRgPdQM&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=16,Training,bonafide,,False,False
Cantonese,unknown,youtube,Hins_Cheung,【AI音乐】AI陈奕迅【尘埃落定】纯享版高品质（持续更新）cover.张敬轩 - YouTube,https://www.youtube.com/watch?v=0jmZCuGI3m8&list=PLU9IfQaxnUfVECqy6qqzRigDjyefyO_Sn&index=14,,deepfake,1701322265970.0,False,False
Cantonese,unknown,youtube,Hins_Cheung,【AI音乐】AI张敬轩【阿牛】纯享版高品质（持续更新）cover.陈奕迅 - YouTube,https://www.youtube.com/watch?v=ctotwmNsFIM&list=PLU9IfQaxnUfVECqy6qqzRigDjyefyO_Sn&index=15,,deepfake,1701322324316.0,False,False
Cantonese,unknown,youtube,Hins_Cheung,【AI音乐】AI张敬轩【搜神记】纯享版高品质（持续更新）cover.容祖儿 - YouTube,https://www.youtube.com/watch?v=pglx4Rbcok8&list=PLU9IfQaxnUfVECqy6qqzRigDjyefyO_Sn&index=16,,deepfake,1701322337588.0,False,False
Cantonese,unknown,youtube,Hins_Cheung,【AI音乐】AI张敬轩【习惯失恋】纯享版高品质（持续更新）cover.容祖儿 - YouTube,https://www.youtube.com/watch?v=NtHatDlfKiw&list=PLU9IfQaxnUfVECqy6qqzRigDjyefyO_Sn&index=17,,deepfake,1701322350797.0,False,False
Cantonese,unknown,youtube,Hins_Cheung,【AI音乐】AI张敬轩【岁月如歌】纯享版高品质（持续更新）cover.陈奕迅 - YouTube,https://www.youtube.com/watch?v=lvgSEgbaCi4&list=PLU9IfQaxnUfVECqy6qqzRigDjyefyO_Sn&index=9,,deepfake,1701322154435.0,False,False
Cantonese,unknown,youtube,Hins_Cheung,【AI音乐】AI张敬轩【越难越爱】纯享版高品质（持续更新）cover.吴若希 - YouTube,https://www.youtube.com/watch?v=hte-9hog-RE&list=PLU9IfQaxnUfVECqy6qqzRigDjyefyO_Sn&index=8,,deepfake,1701322140189.0,False,False
Cantonese,,,Hins_Cheung,張敬軒 Hins Cheung《隱形遊樂場》(Imaginary fairground) [Official MV],https://www.youtube.com/watch?v=y9ntnHvD4tQ&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=1,Training,bonafide,,False,False
Cantonese,,,Hins_Cheung,張敬軒 Hins Cheung《天才兒童1985》(Prodigy 1985) [Official MV],https://www.youtube.com/watch?v=ebaxoc1IG_U&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=19,Training,bonafide,,False,False
Cantonese,,,Hins_Cheung,張敬軒 Hins Cheung《百年樹木》[Official MV],https://www.youtube.com/watch?v=QE1piGBS1sI&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=12,Training,bonafide,,False,False
Cantonese,unknown,youtube,Hins_Cheung,【AI音乐】AI张敬轩【够钟】纯享版高品质（持续更新）cover.周柏豪 - YouTube,https://www.youtube.com/watch?v=hZ9NBIUf5eQ&list=PLU9IfQaxnUfVECqy6qqzRigDjyefyO_Sn&index=2,,deepfake,1701322048604.0,False,False
Cantonese,unknown,youtube,Hins_Cheung,【AI音乐】AI张敬轩【东京人寿】纯享版高品质（持续更新）cover.容祖儿 - YouTube,https://www.youtube.com/watch?v=mQb3XTvoMCw&list=PLU9IfQaxnUfVECqy6qqzRigDjyefyO_Sn&index=3,,deepfake,1701322063645.0,False,False
Cantonese,unknown,youtube,Hins_Cheung,【AI音乐】AI张敬轩【你瞒我瞒】纯享版高品质（持续更新）cover.陈柏宇 - YouTube,https://www.youtube.com/watch?v=YZWoVgCTnZ4&list=PLU9IfQaxnUfVECqy6qqzRigDjyefyO_Sn&index=4,,deepfake,1701322080939.0,False,False
Cantonese,unknown,youtube,Hins_Cheung,【AI音乐】AI张敬轩【心淡】纯享版高品质（持续更新）cover.容祖儿 - YouTube,https://www.youtube.com/watch?v=OAIZYrko5yk&list=PLU9IfQaxnUfVECqy6qqzRigDjyefyO_Sn&index=5,,deepfake,1701322094692.0,False,False
Cantonese,unknown,youtube,Hins_Cheung,【AI音乐】AI张敬轩【嘉宾】粤语版（持续更新）cover.张远 - YouTube,https://www.youtube.com/watch?v=Z0D49wn2Iu0&list=PLU9IfQaxnUfVECqy6qqzRigDjyefyO_Sn&index=6,,deepfake,1701322109894.0,False,False
Cantonese,unknown,youtube,Hins_Cheung,【AI音乐】AI张敬轩【灰姑娘】粤语版纯享版高品质（持续更新）cover.梁咏琪 - YouTube,https://www.youtube.com/watch?v=oQcX3BxHULk&list=PLU9IfQaxnUfVECqy6qqzRigDjyefyO_Sn&index=7,,deepfake,1701322123825.0,False,False
Cantonese,unknown,,Hins_Cheung,【AI张敬轩】《处处吻》cover.杨千嬅 你小心 一吻便颠倒众生一吻便救一个人给你拯救的体温总会再捐给某人,https://www.bilibili.com/video/BV1ks4y1q7gF/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Cantonese,unknown,,Hins_Cheung,【AI张敬轩】《够钟》cover.周柏豪 何事落到这收场枯死在你的手上风花月似戏一场遗容任你瞻仰,https://www.bilibili.com/video/BV1Vh411w73V/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Cantonese,unknown,,Hins_Cheung,【AI张敬轩】《我结婚了》 cover.钟嘉欣 我结婚了红红鲜花长长婚纱缓缓出嫁 谁曾心痛谁曾心挂谁曾责骂,https://www.bilibili.com/video/BV18T41147gc/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Cantonese,unknown,,Hins_Cheung,【AI张敬轩】《陀飞轮》 cover.陈奕迅,https://www.bilibili.com/video/BV1g14y1U74A/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Cantonese,unknown,,Hins_Cheung,【AI张敬轩】《暗涌》cover.王菲 害怕悲剧重演我的命中命中,https://www.bilibili.com/video/BV1Nc411u7or/?spm_id_from=333.788.recommend_more_video.2&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Cantonese,unknown,youtube,Hins_Cheung,【AI音乐】AI张敬轩【怯】纯享版高品质（持续更新）cover.容祖儿 - YouTube,https://www.youtube.com/watch?v=a6wqknnu-Io&list=PLU9IfQaxnUfVECqy6qqzRigDjyefyO_Sn&index=18,,deepfake,1701322370991.0,False,False
Cantonese,unknown,,Hins_Cheung,【AI张敬轩】《思觉失调》cover.刘浩龙 愿明天能不再为你痴缠明白改不变你仍离开很远,https://www.bilibili.com/video/BV1HV4y167gc/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Cantonese,unknown,,Hins_Cheung,【AI张敬轩】《必杀技》cover.古巨基 一讲起你已经 等于再杀死我,https://www.bilibili.com/video/BV1dh41157wb/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
English,,,Hins_Cheung,張敬軒 Hins Cheung《Sweet Escape》[Official MV],https://www.youtube.com/watch?v=Dwky4314-1I&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=5,Training,bonafide,,False,False
Cantonese,unknown,,Hins_Cheung,【AI张敬轩】《蜚蜚》cover.陈僖仪 仿似悬崖上恋爱　其实有多精彩全凭自欺欺骗我赢得到爱,https://www.bilibili.com/video/BV1wu4y1Z7UL/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Cantonese,,,Hins_Cheung,張敬軒 Hins Cheung《YOU》[Official MV],https://www.youtube.com/watch?v=t3-R-DuR2ok&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=9,Training,bonafide,,False,False
Mandarin,unknown,,Hins_Cheung,【AI张敬轩】《慢慢喜欢你》cover.莫文蔚,https://www.bilibili.com/video/BV1Mh4y1x7Sg/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Cantonese,unknown,,Hins_Cheung,【AI张敬轩】《容易受伤的女人》 cover.王菲 情难自禁 我却其实属于极度容易受伤的女人,https://www.bilibili.com/video/BV1La4y137sD/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Cantonese,unknown,,Hins_Cheung,【AI张敬轩】《怯》cover.容祖儿 为何还没有初吻便要怕失恋约会未完便挂念傻得我晚上过份期求明天以为你会在眼前,https://www.bilibili.com/video/BV1bT41147GS/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Cantonese,unknown,,Hins_Cheung,【AI张敬轩】《最爱》cover.周慧敏 没法隐藏这份爱是我深情深似海,https://www.bilibili.com/video/BV1oa4y1u7G2/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Cantonese,,,Hins_Cheung,張敬軒 Hins Cheung《缺》[Official MV],https://www.youtube.com/watch?v=FDi5TulrPG4&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=14,Training,bonafide,,False,False
Cantonese,,,Hins_Cheung,張敬軒 Hins Cheung《黃色大門》[Official MV],https://www.youtube.com/watch?v=DWEqVaXNYC8&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=15,Training,bonafide,,False,False
Cantonese,unknown,youtube,Hins_Cheung,【AI音乐】AI张敬轩【苦瓜】纯享版高品质（持续更新）cover.陈奕迅 - YouTube,https://www.youtube.com/watch?v=Fwbd4-Msb8o&list=PLU9IfQaxnUfVECqy6qqzRigDjyefyO_Sn,,deepfake,1701322032836.0,False,False
Cantonese,,,Hins_Cheung,張敬軒 Hins Cheung - FHProduction電影《暗戀》主題曲《重頭開始》MV,https://www.youtube.com/watch?v=prjJTl7qwH8&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=4,Training,bonafide,,False,False
Mandarin,unknown,,Hins_Cheung,【AI张敬轩】《大眠》cover.王心凌 都快忘了怎样恋一个爱我被虚度了的青春也许还能活过来说心疼我的更应该明白,https://www.bilibili.com/video/BV1Uu411s7Se/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Korean,,youtube,IU,IU '홀씨(Holssi)' MV - YouTube,https://www.youtube.com/watch?v=mFbILexYSQg,,bonafide,1709869374325.0,False,False
Korean,unknown,youtube,IU,아이유[IU] - 널 너무 모르고(Heize) [AI Cover] - YouTube,https://www.youtube.com/watch?v=PJ4sjx0P5Vg,,deepfake,1710060695809.0,False,False
Korean,,youtube,IU,I stan U (관객이 될게 (I stan U)) - YouTube,https://www.youtube.com/watch?v=_ZfT3M6ZKEM,,bonafide,1710060665802.0,False,False
Korean,unknown,youtube,IU,아이유(IU) -은인 Acoustic Ver. (Buzz) [AI cover] - YouTube,https://www.youtube.com/watch?v=K5tCq-f6J6o,,deepfake,1710060641390.0,False,False
Korean,,youtube,IU,My sea (아이와 나의 바다) - YouTube,https://www.youtube.com/watch?v=TqIAndOnd74,,bonafide,1710060624094.0,False,False
Korean,unknown,youtube,IU,아이유(IU) - 행복하지말아요 (Mc the Max) [AI cover] - YouTube,https://www.youtube.com/watch?v=Wng06fmGlFo,,deepfake,1710060585481.0,False,False
Korean,,youtube,IU,Holssi (홀씨) - YouTube,https://www.youtube.com/watch?v=vXm52ToV8_c,,bonafide,1710060705979.0,False,False
Korean,unknown,youtube,IU,아이유| IU - 그대를 알고 | 송하예 ver. [AI Cover] - YouTube,https://www.youtube.com/watch?v=M1ZoRA-v6uw,,deepfake,1710060718870.0,False,False
Korean,unknown,youtube,IU,"""미안해요.. 사랑해요.."" AI아이유 - 눈의꽃 - YouTube",https://www.youtube.com/watch?v=2FWX9dfZ4o0,,deepfake,1709869326848.0,False,False
Korean,,youtube,IU,Drama (드라마) - YouTube,https://www.youtube.com/watch?v=AkugjXUj5sM,,bonafide,1710060734174.0,False,False
Korean,,youtube,IU,You (너) - YouTube,https://www.youtube.com/watch?v=HP4kVAiQLEw,,bonafide,1710060756393.0,False,False
Korean,,youtube,IU,[MV] IU(아이유) _ Twenty-three(스물셋) - YouTube,https://www.youtube.com/watch?v=42Gtm4-Ax2U&list=PL1R7KsZ9t5tfK6I0rP1H-JneySijavcKY&index=2,,bonafide,1710060570814.0,False,False
Korean,unknown,youtube,IU,아이유 | IU - 나를 사랑했던 사람아 | 허각 [AI Cover] - YouTube,https://www.youtube.com/watch?v=UfHclcL47YM,,deepfake,1710060559847.0,False,False
Korean,,youtube,IU,[MV] IU(아이유) _ BBIBBI(삐삐) - YouTube,https://www.youtube.com/watch?v=nM0xDI5R50E&list=PL1R7KsZ9t5tfK6I0rP1H-JneySijavcKY,,bonafide,1710060548613.0,False,False
Korean,unknown,youtube,IU,아이유(IU) - 좋니 (윤종신) [AI cover] - YouTube,https://www.youtube.com/watch?v=-aJh77r0su0,,deepfake,1710060538613.0,False,False
Korean,,youtube,IU,[MV] IU(아이유) _ Through the Night(밤편지) - YouTube,https://www.youtube.com/watch?v=BzYnNdJhZQw,,bonafide,1709869862883.0,False,False
Korean,unknown,youtube,IU,아이유 - 내게 오는 길 (AI Cover) - YouTube,https://www.youtube.com/watch?v=gO7N_DC5akM,,deepfake,1709869838800.0,False,False
Korean,unknown,youtube,IU,아이유 - 해요 (정인호) (AI Cover) - YouTube,https://www.youtube.com/watch?v=89a_6xOyTt8,,deepfake,1710060746149.0,False,False
Mandarin,unknown,youtube,JJ_Lin,【AI林俊傑】淒美地 Cover.郭頂 - YouTube,https://www.youtube.com/watch?v=kdK2k1mpJE0,,deepfake,1707198300038.0,False,False
Mandarin,,youtube,JJ_Lin,林俊傑 JJ Lin《交換餘生 No Turning Back》Official Music Video - YouTube,https://www.youtube.com/watch?v=mNQwhIx_0CM,,bonafide,1711496691064.0,False,False
Mandarin,,youtube,JJ_Lin,JJ Lin - Twilight (Official HD MV) - YouTube,https://www.youtube.com/watch?v=gd38-X3HpbM,,bonafide,1711484579426.0,False,False
Mandarin,unknown,youtube,JJ_Lin,AI翻唱 AI林俊傑《永不失聯的愛》cover 周興哲 ai cover 你給我 這一輩子都不想失聯的愛 AI林俊杰 高音質 純享版 ai song 320kbps - YouTube,https://www.youtube.com/watch?v=oz3hEeJoCeM,,deepfake,1708303034593.0,False,False
Mandarin,unknown,youtube,JJ_Lin,AI翻唱 AI林俊傑《Letting Go》cover 蔡健雅 ai cover 我到底是情人還是朋友 愛你是否不該太認真 AI林俊杰 高音質 純享版 ai song 320kbps - YouTube,https://www.youtube.com/watch?v=-DGRgmrpwMk,,deepfake,1708303021560.0,False,False
Mandarin,unknown,youtube,JJ_Lin,AI翻唱 AI林俊傑《紅顏如霜》cover 周杰倫 ai cover 墻外是誰在吟唱 鳳求凰 AI林俊杰 高音質 純享版 ai song 320kbps - YouTube,https://www.youtube.com/watch?v=pBzN7LhwoYE,,deepfake,1708303006928.0,False,False
Mandarin,unknown,youtube,JJ_Lin,【AI林俊傑】水星記 | 還要多遠才能進入你的心 Cover.郭頂 - YouTube,https://www.youtube.com/watch?v=2rXGQ39G6JA,,deepfake,1707894021510.0,False,False
Mandarin,unknown,youtube,JJ_Lin,AI翻唱 AI林俊傑《擱淺》cover 周杰倫 ai cover 我只能永遠讀著對白 讀著我給妳的傷害 AI林俊杰 高音質 純享版 ai song 320kbps - YouTube,https://www.youtube.com/watch?v=iUhZenqSD5M,,deepfake,1707893814108.0,False,False
Mandarin,unknown,youtube,JJ_Lin,AI翻唱 AI林俊傑《蘭亭序》cover 周杰倫 ai cover 蘭亭臨帖 行書如行雲流水 AI林俊杰 高音質 純享版 ai song 320kbps - YouTube,https://www.youtube.com/watch?v=KgMt3CIqX-g,,deepfake,1707893805842.0,False,False
Mandarin,unknown,youtube,JJ_Lin,【AI林俊傑】就讓這大雨全都落下 Cover.容祖兒 - YouTube,https://www.youtube.com/watch?v=AR2DV9HSSro,,deepfake,1707893798457.0,False,False
Mandarin,unknown,youtube,JJ_Lin,【AI林俊傑】蘭亭序 | 無關風月我題序等你回 Cover.周傑倫 - YouTube,https://www.youtube.com/watch?v=RSJTxHKmnLk,,deepfake,1707198236395.0,False,False
Mandarin,unknown,youtube,JJ_Lin,【AI林俊傑x鄧紫棋】多遠都要在一起 - YouTube,https://www.youtube.com/watch?v=jOaCRH-qtgQ,,deepfake,1707893790240.0,False,False
Mandarin,unknown,youtube,JJ_Lin,AI翻唱 AI林俊傑《蒲公英的約定》cover 周杰倫 ai cover 蘭亭臨帖 行書如行雲流水 AI林俊杰 高音質 純享版 ai song 320kbps - YouTube,https://www.youtube.com/watch?v=1KdFvtjH2yA,,deepfake,1707893749809.0,False,False
Mandarin,unknown,youtube,JJ_Lin,AI翻唱 AI林俊傑《水星記》cover 郭頂 ai cover 還要多遠才能進入你的心 還要多久才能和你接近 AI林俊杰 高音質 純享版 ai song 320kbps - YouTube,https://www.youtube.com/watch?v=_mKBtbDVwnA,,deepfake,1707893593208.0,False,False
Mandarin,unknown,youtube,JJ_Lin,AI翻唱 AI林俊傑《暗號》cover 周杰倫 ai cover 我想要的 想做的 你比誰都了 AI林俊杰 高音質 純享版 ai song 320kbps - YouTube,https://www.youtube.com/watch?v=O6_Vrti6ZFM,,deepfake,1707893548775.0,False,False
Mandarin,unknown,youtube,JJ_Lin,AI翻唱 AI林俊傑《刻在我心底的名字 》cover 盧廣仲 ai cover 刻在我心底的名字 忘記了時間這回事 AI林俊杰 高音質 純享版 ai song 320kbps - YouTube,https://www.youtube.com/watch?v=5F8IaOjTyvo,,deepfake,1707893539775.0,False,False
Mandarin,unknown,youtube,JJ_Lin,【AI林俊傑】《永不失聯的愛》你給我這一輩子都不想失聯的愛 Cover. 周興哲 - YouTube,https://www.youtube.com/watch?v=in5YTuo8rh8,,deepfake,1707893528157.0,False,False
Mandarin,unknown,youtube,JJ_Lin,【AI林俊傑】擱淺 | 我只能永遠讀著對白 Cover.周傑倫 - YouTube,https://www.youtube.com/watch?v=0ZTLffeffUM,,deepfake,1707893517757.0,False,False
Mandarin,unknown,youtube,JJ_Lin,【AI林俊傑】《一路向北》Cover. 周傑倫 - YouTube,https://www.youtube.com/watch?v=-jhyQDHe3Fo,,deepfake,1707198309431.0,False,False
Mandarin,unknown,youtube,JJ_Lin,AI翻唱 AI林俊傑《多遠都要在一起》合唱版 ~ cover 鄧紫棋 ai cover 我能習慣遠距離 愛總是身不由己 AI林俊杰 高音質 純享版 ai song 320kbps - YouTube,https://www.youtube.com/watch?v=_qii0avz_S8,,deepfake,1707893781457.0,False,False
Mandarin,unknown,bilibili,JJ_Lin,【AI林俊杰】翻唱--《其实也还好》（cover：张紫宁）。其实都还好，其实没什么大不了。_哔哩哔哩_bilibili,https://www.bilibili.com/video/BV1Bp4y1m7FQ/?spm_id_from=333.337.search-card.all.click,,deepfake,1711498807314.0,False,False
Mandarin,unknown,bilibili,JJ_Lin,【AI林俊杰】翻唱--《爱转》（cover：张紫宁），说念念不忘，就会有回响。_哔哩哔哩_bilibili,https://www.bilibili.com/video/BV1WK4y117hX/?spm_id_from=333.337.search-card.all.click,,deepfake,1711498823682.0,False,False
Mandarin,,youtube,JJ_Lin,林俊傑 JJ Lin【美人魚 Mermaid】官方完整版 MV - YouTube,https://www.youtube.com/watch?v=jdf3gxFP0F8&list=OLAK5uy_lAF7NqX8YSpHu-_I9M2iz8GYLEde2bxxM,,bonafide,1711496829866.0,False,False
Mandarin,,youtube,JJ_Lin,林俊傑 JJ Lin - 修煉愛情 Practice Love (華納official 高畫質HD官方完整版MV) - YouTube,https://www.youtube.com/watch?v=LWV-f6dMN3Q,,bonafide,1711496275045.0,False,False
Mandarin,,youtube,JJ_Lin,林俊傑 JJ Lin - 可惜沒如果 If Only (華納 Official 高畫質 HD 官方劇情版 MV) - YouTube,https://www.youtube.com/watch?v=vsBf_0gDxSM,,bonafide,1711496365962.0,False,False
Mandarin,,youtube,JJ_Lin,林俊傑 JJ Lin - 因你而在 You N Me(華納official 高畫質HD官方完整版MV) - YouTube,https://www.youtube.com/watch?v=BqV7skPEcWo,,bonafide,1711496526313.0,False,False
Mandarin,,youtube,JJ_Lin,林俊傑 JJ Lin – 關鍵詞 The Key (華納 Official 高畫質 HD 官方完整版 MV) - YouTube,https://www.youtube.com/watch?v=YFr6p7vB9hc,,bonafide,1711496535424.0,False,False
Mandarin,,youtube,JJ_Lin,林俊傑 JJ Lin - 黑夜問白天 53‭ ‬Dawns (華納 Official HD 官方MV) - YouTube,https://www.youtube.com/watch?v=DrBQeUOdQ_Y,,bonafide,1711496548229.0,False,False
Mandarin,,youtube,JJ_Lin,林俊傑 JJ Lin - 黑暗騎士 The Dark Knight (華納official 高畫質HD官方完整版MV) - YouTube,https://www.youtube.com/watch?v=gvce2ywrSsI,,bonafide,1711496577063.0,False,False
Mandarin,,youtube,JJ_Lin,林俊傑 JJ Lin - 超越無限 Infinity And Beyond《中華電信大4G形象廣告曲》 (華納官方高清完整版MV) - YouTube,https://www.youtube.com/watch?v=1CFQ1t5WqeY,,bonafide,1711496592755.0,False,False
Mandarin,unknown,bilibili,JJ_Lin,【AI林俊杰】翻唱--《你的情歌》（cover：张紫宁）。那些曾经由我唱出的情歌，也就成了你的的情歌。_哔哩哔哩_bilibili,https://www.bilibili.com/video/BV1qy421a7LL/?spm_id_from=333.337.search-card.all.click&vd_source=bda8c28f9763524b2b9bd9962b1b4120,,deepfake,1711498529762.0,False,False
Mandarin,,youtube,JJ_Lin,林俊傑 JJ Lin - 浪漫血液 The Romantic（華納Official 高畫質HD官方完整版MV) - YouTube,https://www.youtube.com/watch?v=UsLDdteZSVc,,bonafide,1711496643633.0,False,False
Mandarin,,youtube,JJ_Lin,林俊傑 JJ Lin - 偉大的渺小 Little Big Us (華納 Official HD 官方MV) - YouTube,https://www.youtube.com/watch?v=JwjBbWQs71k,,bonafide,1711496606282.0,False,False
Mandarin,unknown,youtube,JJ_Lin,【AI林俊傑】我會等 Cover. 承桓 - YouTube,https://www.youtube.com/watch?v=1r04-2bMp2c,,deepfake,1707198290064.0,False,False
Mandarin,,youtube,JJ_Lin,林俊傑 JJ Lin - 新地球 Brave New World（華納Official 高畫質HD官方完整版MV) - YouTube,https://www.youtube.com/watch?v=nxmypiNWGrs,,bonafide,1711496707451.0,False,False
Mandarin,,youtube,JJ_Lin,林俊傑 JJ Lin 《將故事寫成我們 The Story Of Us》Official Music Video - YouTube,https://www.youtube.com/watch?v=AKjgg3I6HEQ,,bonafide,1711496720943.0,False,False
Mandarin,,youtube,JJ_Lin,林俊傑 JJ Lin《裹著心的光 Light Of Sanctuary》Official Music Video - YouTube,https://www.youtube.com/watch?v=ZsbaD7-4bgc,,bonafide,1711496769415.0,False,False
Mandarin,,youtube,JJ_Lin,林俊傑 JJ Lin【江南 River South】官方完整版 MV - YouTube,https://www.youtube.com/watch?v=G97_rOdHcnY,,bonafide,1711496790814.0,False,False
Mandarin,,youtube,JJ_Lin,林俊傑 JJ Lin -裂縫中的陽光 Before Sunrise (華納official 高畫質HD官方完整版MV) - YouTube,https://www.youtube.com/watch?v=Ci8welIUNrQ,,bonafide,1711496673850.0,False,False
Mandarin,unknown,youtube,Jacky_Cheung,【AI 张学友】 十年 Cover. 陈奕迅 - YouTube,https://www.youtube.com/watch?v=4cvBFDDOjeo,,deepfake,1709418062607.0,False,False
Japanese,unknown,bilibili,Jacky_Cheung,【AI张杰】翻唱《Lemon》(Cover:米津玄师)_哔哩哔哩_bilibili,https://www.bilibili.com/video/BV1LL411B7G2/,,deepfake,,False,False
